# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
EPOR	EPOR	NM_000121		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EPOR	EPOR	NR_033663		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ERAS	ERAS	NM_181532		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ERBB2	ERBB2	NM_001005862		1	2	1	6	0	0	0	0	0	0	0	0	0	9	1	0	1	0	2	0	0	0	0	0
ERBB2	ERBB2	NM_001289936		1	2	1	6	0	0	0	0	0	0	0	0	0	9	1	0	1	0	2	0	0	0	0	0
ERBB2	ERBB2	NM_001289937		1	2	0	7	1	0	0	0	0	0	0	0	0	9	0	0	1	0	2	0	0	0	0	0
ERBB2	ERBB2	NM_001289938		1	2	0	6	0	0	0	0	0	0	0	2	0	7	0	0	1	0	2	0	0	0	0	0
ERBB2	ERBB2	NM_004448		1	2	1	6	0	0	0	0	0	0	0	0	0	9	1	0	1	0	2	0	0	0	0	0
ERBB2	ERBB2	NR_110535		1	2	0	7	0	0	0	0	0	0	0	0	0	9	0	1	1	0	2	0	0	0	0	0
ERBB3	ERBB3	NM_001005915		0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ERBB3	ERBB3	NM_001982		0	3	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	0	0	0	1	0
ERBB4	ERBB4	NM_001042599		0	1	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0
ERBB4	ERBB4	NM_005235		0	1	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0
ERCC1	ERCC1	NM_001166049		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERCC1	ERCC1	NM_001983		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERCC1	ERCC1	NM_202001		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERCC2	ERCC2	NM_000400		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ERCC2	ERCC2	NM_001130867		0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ERCC3	ERCC3	NM_000122		0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ERCC3	ERCC3	NM_001303416		0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ERCC3	ERCC3	NM_001303418		0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ERCC4	ERCC4	NM_005236		1	2	1	3	0	0	0	0	0	0	0	0	1	3	1	0	0	0	1	0	0	0	1	1
ERCC5	ERCC5	NM_000123		2	1	2	1	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	1	0
EREG	EREG	NM_001432		0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
ERF	ERF	NM_001301035		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERF	ERF	NM_001308402		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERF	ERF	NM_001312656		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERF	ERF	NM_006494		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERG	ERG	NM_001136154		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ERG	ERG	NM_001136155		0	1	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ERG	ERG	NM_001243428		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ERG	ERG	NM_001243429		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ERG	ERG	NM_001243432		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ERG	ERG	NM_001291391		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ERG	ERG	NM_001331025		0	1	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ERG	ERG	NM_004449		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ERG	ERG	NM_182918		0	1	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ERG	ERG	NR_111949		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ESCO1	ESCO1	NM_052911		0	1	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0
ESCO2	ESCO2	NM_001017420		1	0	0	3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0
ESD	ESD	NM_001984		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ESPL1	ESPL1	NM_012291		0	3	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	2	0
ESPN	ESPN	NM_031475		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ESR1	ESR1	NM_000125		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ESR1	ESR1	NM_001122740		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ESR1	ESR1	NM_001122741		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ESR1	ESR1	NM_001122742		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ESR1	ESR1	NM_001291230		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ESR1	ESR1	NM_001291241		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ESR1	ESR1	NM_001328100		0	2	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1
ETS1	ETS1	NM_001143820		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ETS1	ETS1	NM_001162422		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ETS1	ETS1	NM_001330451		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ETS1	ETS1	NM_005238		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ETS2	ETS2	NM_001256295		0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0
ETS2	ETS2	NM_005239		0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0
ETV1	ETV1	NM_001163147		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV1	ETV1	NM_001163148		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV1	ETV1	NM_001163149		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV1	ETV1	NM_001163150		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV1	ETV1	NM_001163151		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV1	ETV1	NM_001163152		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV1	ETV1	NM_004956		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV1	ETV1	NR_120445		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ETV2	ETV2	NM_001300974		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ETV2	ETV2	NM_001304549		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ETV2	ETV2	NM_014209		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ETV3	ETV3	NM_001145312		0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ETV3	ETV3	NM_005240		0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ETV3L	ETV3L	NM_001004341		0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
ETV4	ETV4	NM_001079675		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV4	ETV4	NM_001261437		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV4	ETV4	NM_001261438		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV4	ETV4	NM_001261439		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV4	ETV4	NM_001986		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV6	ETV6	NM_001987		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ETV7	ETV7	NM_001207035		0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ETV7	ETV7	NM_001207036		0	0	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ETV7	ETV7	NM_001207037		0	0	1	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ETV7	ETV7	NM_001207038		0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ETV7	ETV7	NM_001207039		0	0	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ETV7	ETV7	NM_001207040		0	1	0	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETV7	ETV7	NM_001207041		0	0	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ETV7	ETV7	NM_016135		0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EVI2A	EVI2A	NM_001003927		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
EVI2A	EVI2A	NM_014210		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
EVPL	EVPL	NM_001320747		0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
EVPL	EVPL	NM_001988		0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
EWSR1	EWSR1	NM_001163285		0	3	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	1	0
EWSR1	EWSR1	NM_001163286		0	3	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	1	0
EWSR1	EWSR1	NM_001163287		0	3	0	4	0	0	0	0	0	0	0	2	0	4	0	0	0	0	2	0	0	0	1	0
EWSR1	EWSR1	NM_005243		0	3	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	1	0
EWSR1	EWSR1	NM_013986		0	3	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	1	0
EXT2	EXT2	NM_000401		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
EXT2	EXT2	NM_001178083		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
EXT2	EXT2	NM_207122		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
EXTL1	EXTL1	NM_004455		0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
EZH1	EZH1	NM_001321079		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EZH1	EZH1	NM_001321081		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EZH1	EZH1	NM_001321082		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EZH1	EZH1	NM_001991		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EZH2	EZH2	NM_001203247		0	0	1	4	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
EZH2	EZH2	NM_001203248		0	0	1	4	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
EZH2	EZH2	NM_001203249		0	0	1	4	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
EZH2	EZH2	NM_004456		0	0	1	4	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
EZH2	EZH2	NM_152998		0	0	1	4	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
F2RL2	F2RL2	NM_001256566		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
F2RL2	F2RL2	NM_004101		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
FABP5P3	FABP5P3	NR_002935		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FADD	FADD	NM_003824		0	0	0	6	1	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0
FADS1	FADS1	NM_013402		0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FAM104A	FAM104A	NM_001098832		0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM104A	FAM104A	NM_001289410		0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM104A	FAM104A	NM_001289411		0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FAM104A	FAM104A	NM_001289412		0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM104A	FAM104A	NM_032837		0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FAM172A	FAM172A	NM_001163417		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM172A	FAM172A	NM_001163418		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM172A	FAM172A	NM_032042		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM172A	FAM172A	NR_028080		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM227B	FAM227B	NM_001330293		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM227B	FAM227B	NM_152647		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM30A	FAM30A	NR_026800		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FAM46C	FAM46C	NM_017709		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM69A	FAM69A	NM_001252273		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FAM83H	FAM83H	NM_198488		0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
FAM90A27P	FAM90A27P	NR_046365		0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FAM96B	FAM96B	NM_016062		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM96B	FAM96B	NR_024525		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAM96B	FAM96B	NR_046109		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FANCA	FANCA	NM_000135		0	1	4	11	0	0	0	0	0	0	0	0	0	12	4	0	0	0	1	0	0	0	0	0
FANCA	FANCA	NM_001018112		0	0	2	3	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0
FANCA	FANCA	NM_001286167		0	1	4	11	0	0	0	0	0	0	0	0	0	12	4	0	0	0	1	0	0	0	0	0
FANCA	FANCA	NM_001351830		0	0	2	3	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0
FANCB	FANCB	NM_001018113		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FANCB	FANCB	NM_001324162		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FANCB	FANCB	NM_152633		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FANCD2	FANCD2	NM_001018115		0	4	1	8	0	0	0	0	0	0	0	0	0	9	1	0	0	0	1	0	0	0	3	0
FANCD2	FANCD2	NM_001319984		0	4	1	8	0	0	0	0	0	0	0	0	0	9	1	0	0	0	1	0	0	0	3	0
FANCD2	FANCD2	NM_033084		0	4	1	8	0	0	0	0	0	0	0	0	0	9	1	0	0	0	1	0	0	0	3	0
FANCD2OS	FANCD2OS	NM_173472		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FANCE	FANCE	NM_021922		0	1	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0
FANCF	FANCF	NM_022725		0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FANCG	FANCG	NM_004629		0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
FANCI	FANCI	NM_001113378		0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
FANCI	FANCI	NM_018193		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
FANCL	FANCL	NM_001114636		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
FANCL	FANCL	NM_018062		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
FANCM	FANCM	NM_001308133		4	0	4	3	0	0	0	0	0	0	0	0	3	4	4	0	1	0	1	0	0	0	0	0
FANCM	FANCM	NM_001308134		0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
FANCM	FANCM	NM_020937		4	1	4	2	0	0	0	0	0	0	0	0	3	4	4	0	1	0	2	0	0	0	0	0
FAS	FAS	NM_000043		0	3	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	1	0
FAS	FAS	NM_001320619		0	2	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0
FAS	FAS	NM_152871		0	3	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	1	0
FAS	FAS	NM_152872		0	3	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	1	0
FAS	FAS	NR_028033		0	2	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0
FAS	FAS	NR_028034		0	2	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0
FAS	FAS	NR_028035		0	2	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0
FAS	FAS	NR_028036		0	2	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0
FAS	FAS	NR_135313		0	2	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0
FAS	FAS	NR_135314		0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	1
FAS	FAS	NR_135315		0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	1
FAS-AS1	FAS-AS1	NR_028371		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FASLG	FASLG	NM_000639		0	0	1	3	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FASLG	FASLG	NM_001302746		0	0	1	3	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
FAT1	FAT1	NM_005245		0	9	12	6	0	0	1	0	0	0	0	0	0	8	12	0	0	0	3	0	0	0	6	0
FAT2	FAT2	NM_001447		0	14	10	2	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	14	0
FAT3	FAT3	NM_001008781		0	1	4	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	1	0
FAT4	FAT4	NM_001291285		0	8	4	3	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	0	0	0	7	0
FAT4	FAT4	NM_001291303		0	8	4	3	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	0	0	0	7	0
FAT4	FAT4	NM_024582		0	8	4	3	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	0	0	0	7	0
FBN1	FBN1	NM_000138		0	1	3	9	0	0	0	0	0	0	0	0	0	10	3	0	0	0	1	0	0	0	0	0
FBXO11	FBXO11	NM_001190274		0	0	0	9	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0
FBXO11	FBXO11	NM_025133		0	0	0	9	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0
FBXO8	FBXO8	NM_012180		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXW11	FBXW11	NM_012300		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXW11	FBXW11	NM_033644		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXW11	FBXW11	NM_033645		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBXW7	FBXW7	NM_001013415		2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	2	0	0	0	0	0
FBXW7	FBXW7	NM_001257069		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBXW7	FBXW7	NM_001349798		2	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	2	0	0	0	0	0
FBXW7	FBXW7	NM_018315		2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	2	0	0	0	0	0
FBXW7	FBXW7	NM_033632		2	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	2	0	0	0	0	0
FCHSD1	FCHSD1	NM_033449		0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FEN1	FEN1	NM_004111		0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FER	FER	NM_001308028		0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FER	FER	NM_001308031		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FER	FER	NM_001308038		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FER	FER	NM_005246		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
FER	FER	NR_146155		0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
FES	FES	NM_001143783		0	3	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	1
FES	FES	NM_001143784		0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3	1
FES	FES	NM_001143785		0	3	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	1
FES	FES	NM_002005		0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3	1
FGF1	FGF1	NM_000800		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001144892		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001144934		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001144935		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001257205		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001257206		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001257207		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001257208		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001257209		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001257210		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001257211		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001257212		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001354951		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001354952		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FGF1	FGF1	NM_001354953		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
